online_order,book_table,rate,votes,rest_type,price,type,location
Yes,No,4.1,45,Dessert Parlor,300,Desserts,Lavelle Road
Yes,No,4.1,117,Cafe,700,Desserts,Lavelle Road
No,No,4.0,1460,Dessert Parlor,450,Desserts,Lavelle Road
No,No,4.3,185,Dessert Parlor,500,Desserts,Lavelle Road
No,No,4.0,27,Cafe,450,Desserts,Lavelle Road
Yes,Yes,4.1,300,Casual Dining,1000,Desserts,Lavelle Road
Yes,No,4.1,118,Cafe,500,Desserts,Lavelle Road
Yes,No,4.5,221,Food Court,450,Desserts,Lavelle Road
No,No,3.6,53,Bakery,300,Desserts,Lavelle Road
Yes,No,4.1,79,Quick Bites,350,Desserts,Lavelle Road
Yes,No,4.3,120,Dessert Parlor,400,Desserts,Lavelle Road
No,No,4.0,79,Dessert Parlor,800,Desserts,Lavelle Road
No,No,4.0,185,Quick Bites,400,Desserts,Lavelle Road
Yes,No,3.9,87,Dessert Parlor,400,Desserts,Lavelle Road
No,No,3.6,23,Bakery,200,Desserts,Lavelle Road
Yes,No,3.9,65,Quick Bites,250,Desserts,Lavelle Road
Yes,No,3.9,148,Food Court,450,Desserts,Lavelle Road
Yes,No,3.5,9,Dessert Parlor,100,Desserts,Lavelle Road
Yes,No,3.7,19,Beverage Shop,400,Desserts,Lavelle Road
No,No,3.7,14,Bakery,300,Desserts,Lavelle Road
Yes,No,3.8,59,Sweet Shop,300,Desserts,Lavelle Road
No,No,3.4,14,Bakery,200,Desserts,Lavelle Road
Yes,No,3.5,33,Bakery,400,Desserts,Lavelle Road
No,No,4.0,100,Dessert Parlor,150,Desserts,Lavelle Road
Yes,No,3.9,58,Dessert Parlor,600,Desserts,Lavelle Road
No,No,3.9,36,Sweet Shop,150,Desserts,Lavelle Road
Yes,No,3.9,61,Beverage Shop,150,Desserts,Lavelle Road
Yes,No,4.0,68,Dessert Parlor,250,Desserts,Lavelle Road
No,No,3.6,37,Quick Bites,250,Desserts,Lavelle Road
Yes,No,4.2,132,Dessert Parlor,180,Desserts,Lavelle Road
Yes,No,3.9,103,Sweet Shop,400,Desserts,Lavelle Road
Yes,No,3.5,9,Bakery,500,Desserts,Lavelle Road
No,No,3.6,15,Bakery,100,Desserts,Lavelle Road
Yes,No,3.4,36,Bakery,150,Desserts,Lavelle Road
Yes,No,4.0,122,Beverage Shop,500,Desserts,Lavelle Road
Yes,No,3.5,36,Dessert Parlor,250,Desserts,Lavelle Road
No,No,3.5,14,Quick Bites,250,Desserts,Lavelle Road
No,No,4.2,222,Dessert Parlor,200,Desserts,Lavelle Road
Yes,No,4.0,47,Dessert Parlor,300,Desserts,Lavelle Road
Yes,No,3.5,17,Dessert Parlor,300,Desserts,Lavelle Road
No,No,3.5,22,Bakery,200,Desserts,Lavelle Road
No,No,3.4,7,Casual Dining,600,Desserts,Lavelle Road
No,No,3.8,26,Dessert Parlor,350,Desserts,Lavelle Road
No,No,3.9,66,Dessert Parlor,200,Desserts,Lavelle Road
Yes,No,3.0,40,Dessert Parlor,200,Desserts,Lavelle Road
Yes,No,3.7,17,Beverage Shop,200,Desserts,Lavelle Road
Yes,No,3.2,6,Cafe,400,Desserts,Lavelle Road
No,No,3.4,6,Sweet Shop,150,Desserts,Lavelle Road
No,No,3.7,17,Dessert Parlor,200,Desserts,Lavelle Road
No,No,3.7,17,Dessert Parlor,150,Desserts,Lavelle Road
No,No,3.8,26,Dessert Parlor,500,Desserts,Lavelle Road
No,No,3.3,11,Quick Bites,150,Desserts,Lavelle Road
No,No,3.5,10,Dessert Parlor,100,Desserts,Lavelle Road
No,No,3.5,6,Dessert Parlor,500,Desserts,Lavelle Road
No,No,3.2,7,Bakery,300,Desserts,Lavelle Road
No,No,3.8,33,Delivery,350,Desserts,Lavelle Road
No,No,3.4,27,Quick Bites,300,Desserts,Lavelle Road
No,No,3.2,6,Sweet Shop,300,Desserts,Lavelle Road
Yes,No,4.0,93,Dessert Parlor,300,Desserts,Lavelle Road
Yes,No,4.0,49,Delivery,500,Desserts,Lavelle Road
Yes,No,3.7,75,Dessert Parlor,350,Desserts,Lavelle Road
No,No,3.9,50,Dessert Parlor,600,Desserts,Lavelle Road
Yes,No,4.1,129,Casual Dining,900,Desserts,Lavelle Road
No,No,3.6,12,Cafe,800,Desserts,Lavelle Road
No,No,4.0,31,Cafe,1100,Desserts,Lavelle Road
Yes,No,4.3,657,Cafe,750,Desserts,Lavelle Road
Yes,No,4.2,443,Cafe,700,Desserts,Lavelle Road
No,No,3.7,24,Sweet Shop,100,Desserts,Lavelle Road
Yes,No,4.1,257,Cafe,500,Desserts,Lavelle Road
Yes,No,4.1,33,Dessert Parlor,400,Desserts,Lavelle Road
Yes,No,4.0,122,Quick Bites,200,Desserts,Lavelle Road
No,No,3.5,7,Dessert Parlor,200,Desserts,Lavelle Road
No,No,3.8,31,Sweet Shop,150,Desserts,Lavelle Road
No,Yes,3.8,25,Cafe,2200,Desserts,Lavelle Road
Yes,No,4.2,34,Dessert Parlor,300,Desserts,Lavelle Road
No,No,3.7,15,Sweet Shop,250,Desserts,Lavelle Road
Yes,No,2.9,48,Bakery,400,Desserts,Lavelle Road
No,No,3.6,16,Bakery,600,Desserts,Lavelle Road
No,No,3.5,19,Bakery,150,Desserts,Lavelle Road
No,Yes,4.3,766,Fine Dining,3000,Dine-out,Lavelle Road
No,Yes,4.4,184,Casual Dining,1800,Dine-out,Lavelle Road
No,Yes,4.4,885,Fine Dining,3000,Dine-out,Lavelle Road
No,Yes,4.1,1339,Casual Dining,2100,Dine-out,Lavelle Road
No,No,4.3,1043,Lounge,1500,Dine-out,Lavelle Road
No,Yes,4.6,1438,Fine Dining,2200,Dine-out,Lavelle Road
Yes,Yes,4.3,772,Casual Dining,1400,Dine-out,Lavelle Road
Yes,Yes,4.3,772,Casual Dining,1400,Dine-out,Lavelle Road
No,Yes,4.4,131,Casual Dining,1000,Dine-out,Lavelle Road
No,Yes,4.2,337,Casual Dining,1000,Dine-out,Lavelle Road
No,No,4.3,461,Casual Dining,1500,Dine-out,Lavelle Road
No,No,4.3,696,Casual Dining,1500,Dine-out,Lavelle Road
Yes,Yes,4.3,509,Casual Dining,1300,Dine-out,Lavelle Road
No,No,4.1,1545,Pub,1200,Dine-out,Lavelle Road
Yes,Yes,4.3,1052,Casual Dining,1600,Dine-out,Lavelle Road
Yes,No,4.2,121,Casual Dining,1000,Dine-out,Lavelle Road
No,No,4.1,388,Cafe,1100,Dine-out,Lavelle Road
No,No,3.9,156,Casual Dining,600,Dine-out,Lavelle Road
No,Yes,3.7,93,Cafe,1000,Dine-out,Lavelle Road
No,No,4.1,104,Cafe,1200,Dine-out,Lavelle Road
No,No,3.1,122,Casual Dining,1200,Dine-out,Lavelle Road
No,No,3.5,56,Casual Dining,1800,Dine-out,Lavelle Road
No,No,3.9,73,Lounge,2500,Dine-out,Lavelle Road
No,No,3.8,216,Casual Dining,2000,Dine-out,Lavelle Road
No,No,3.8,34,Casual Dining,1700,Dine-out,Lavelle Road
Yes,No,4.4,1106,Bakery,600,Dine-out,Lavelle Road
Yes,No,4.0,869,Quick Bites,400,Dine-out,Lavelle Road
No,No,3.2,57,Quick Bites,350,Dine-out,Lavelle Road
Yes,No,3.9,107,Quick Bites,500,Dine-out,Lavelle Road
No,No,4.2,1363,Casual Dining,700,Dine-out,Lavelle Road
No,No,4.5,1597,Casual Dining,1500,Dine-out,Lavelle Road
No,Yes,4.3,343,Microbrewery,1500,Dine-out,Lavelle Road
No,No,4.6,986,Fine Dining,3000,Dine-out,Lavelle Road
No,Yes,4.5,681,Fine Dining,3500,Dine-out,Lavelle Road
Yes,Yes,4.5,1238,Casual Dining,1700,Dine-out,Lavelle Road
Yes,Yes,4.4,1124,Casual Dining,1200,Dine-out,Lavelle Road
No,Yes,4.6,1091,Casual Dining,1500,Dine-out,Lavelle Road
No,No,4.2,634,Pub,1300,Dine-out,Lavelle Road
Yes,Yes,4.2,508,Casual Dining,800,Dine-out,Lavelle Road
No,Yes,4.2,187,Casual Dining,1000,Dine-out,Lavelle Road
No,Yes,4.2,1452,Pub,1500,Dine-out,Lavelle Road
No,Yes,4.3,476,Microbrewery,2000,Dine-out,Lavelle Road
No,Yes,4.3,605,Casual Dining,2500,Dine-out,Lavelle Road
Yes,Yes,3.9,1370,Fine Dining,2100,Dine-out,Lavelle Road
Yes,Yes,4.4,493,Bar,1900,Dine-out,Lavelle Road
Yes,Yes,4.5,1418,Casual Dining,1700,Dine-out,Lavelle Road
No,Yes,4.3,671,Casual Dining,2000,Dine-out,Lavelle Road
No,Yes,4.5,1204,Casual Dining,1100,Dine-out,Lavelle Road
No,Yes,4.4,211,Bar,1200,Dine-out,Lavelle Road
Yes,Yes,4.4,721,Casual Dining,1700,Dine-out,Lavelle Road
Yes,Yes,4.1,864,Casual Dining,1400,Dine-out,Lavelle Road
No,Yes,4.3,688,Fine Dining,2500,Dine-out,Lavelle Road
No,Yes,4.3,531,Casual Dining,1400,Dine-out,Lavelle Road
Yes,No,3.9,376,Sweet Shop,200,Dine-out,Lavelle Road
No,Yes,4.5,302,Casual Dining,1500,Dine-out,Lavelle Road
No,No,4.3,1189,Casual Dining,550,Dine-out,Lavelle Road
No,Yes,4.2,221,Pub,1000,Dine-out,Lavelle Road
No,Yes,4.2,254,Pub,1500,Dine-out,Lavelle Road
No,No,4.3,696,Fine Dining,3000,Dine-out,Lavelle Road
No,Yes,3.8,51,Casual Dining,1500,Dine-out,Lavelle Road
No,Yes,4.2,477,Lounge,3000,Dine-out,Lavelle Road
Yes,No,4.0,785,Casual Dining,650,Dine-out,Lavelle Road
No,Yes,4.3,299,Bar,1200,Dine-out,Lavelle Road
No,Yes,4.1,568,Casual Dining,2500,Dine-out,Lavelle Road
No,Yes,4.4,193,Fine Dining,2000,Dine-out,Lavelle Road
No,No,4.1,491,Casual Dining,600,Dine-out,Lavelle Road
No,No,4.2,1330,Pub,1100,Dine-out,Lavelle Road
No,Yes,4.4,516,Fine Dining,3200,Dine-out,Lavelle Road
Yes,Yes,4.3,968,Cafe,750,Dine-out,Lavelle Road
Yes,Yes,4.4,219,Casual Dining,850,Dine-out,Lavelle Road
Yes,Yes,4.5,871,Casual Dining,1800,Dine-out,Lavelle Road
No,No,4.1,538,Casual Dining,500,Dine-out,Lavelle Road
No,Yes,4.1,342,Fine Dining,2500,Dine-out,Lavelle Road
Yes,Yes,4.0,938,Casual Dining,1000,Dine-out,Lavelle Road
Yes,No,4.0,55,Casual Dining,1500,Dine-out,Lavelle Road
Yes,Yes,4.4,719,Casual Dining,1000,Dine-out,Lavelle Road
No,Yes,4.4,127,Casual Dining,1200,Dine-out,Lavelle Road
No,Yes,4.3,620,Fine Dining,3400,Dine-out,Lavelle Road
No,No,4.0,53,Fine Dining,2000,Dine-out,Lavelle Road
No,Yes,4.1,101,Pub,1000,Dine-out,Lavelle Road
Yes,Yes,4.2,856,Casual Dining,1400,Dine-out,Lavelle Road
No,Yes,4.3,361,Fine Dining,3500,Dine-out,Lavelle Road
Yes,Yes,4.3,74,Casual Dining,700,Dine-out,Lavelle Road
Yes,Yes,4.2,404,Bar,1600,Dine-out,Lavelle Road
No,No,4.3,72,Cafe,400,Dine-out,Lavelle Road
No,No,4.3,792,Cafe,900,Dine-out,Lavelle Road
Yes,No,4.1,1131,Casual Dining,1500,Dine-out,Lavelle Road
No,Yes,3.9,684,Casual Dining,1200,Dine-out,Lavelle Road
No,No,4.1,787,Casual Dining,800,Dine-out,Lavelle Road
No,Yes,4.2,546,Casual Dining,1500,Dine-out,Lavelle Road
No,Yes,4.3,330,Casual Dining,1200,Dine-out,Lavelle Road
No,Yes,4.3,237,Fine Dining,4000,Dine-out,Lavelle Road
No,No,3.9,168,Casual Dining,500,Dine-out,Lavelle Road
No,Yes,4.0,178,Casual Dining,1300,Dine-out,Lavelle Road
Yes,No,4.1,117,Cafe,700,Dine-out,Lavelle Road
No,Yes,4.1,275,Fine Dining,4000,Dine-out,Lavelle Road
No,Yes,4.4,309,Fine Dining,4000,Dine-out,Lavelle Road
Yes,Yes,4.2,354,Casual Dining,1200,Dine-out,Lavelle Road
No,Yes,4.0,930,Casual Dining,800,Dine-out,Lavelle Road
Yes,Yes,4.1,456,Casual Dining,600,Dine-out,Lavelle Road
No,Yes,4.1,557,Pub,1100,Dine-out,Lavelle Road
No,No,3.9,23,Bar,2000,Dine-out,Lavelle Road
No,No,3.9,951,Pub,1100,Dine-out,Lavelle Road
No,No,4.0,434,Bar,1000,Dine-out,Lavelle Road
Yes,No,4.0,166,Casual Dining,1700,Dine-out,Lavelle Road
Yes,No,4.1,1214,Bar,2000,Dine-out,Lavelle Road
Yes,Yes,4.3,569,Casual Dining,1200,Dine-out,Lavelle Road
Yes,No,4.3,327,Casual Dining,800,Dine-out,Lavelle Road
Yes,Yes,4.4,232,Bar,2000,Dine-out,Lavelle Road
No,Yes,4.3,454,Fine Dining,3000,Dine-out,Lavelle Road
No,No,4.2,38,Bar,2000,Dine-out,Lavelle Road
No,No,4.3,539,Casual Dining,800,Dine-out,Lavelle Road
No,Yes,3.9,312,Fine Dining,2000,Dine-out,Lavelle Road
No,Yes,4.3,430,Fine Dining,3500,Dine-out,Lavelle Road
Yes,No,4.0,114,Casual Dining,1000,Dine-out,Lavelle Road
Yes,Yes,4.0,190,Casual Dining,1300,Dine-out,Lavelle Road
Yes,No,4.1,481,Cafe,700,Dine-out,Lavelle Road
Yes,No,4.0,362,Casual Dining,1000,Dine-out,Lavelle Road
Yes,No,2.8,110,Casual Dining,500,Dine-out,Lavelle Road
Yes,No,4.2,175,Casual Dining,800,Dine-out,Lavelle Road
No,Yes,4.1,611,Club,2800,Dine-out,Lavelle Road
No,Yes,4.0,116,Lounge,2500,Dine-out,Lavelle Road
Yes,No,4.3,1135,Cafe,800,Dine-out,Lavelle Road
Yes,No,3.9,206,Casual Dining,500,Dine-out,Lavelle Road
No,No,4.0,27,Cafe,450,Dine-out,Lavelle Road
No,No,3.8,621,Lounge,3000,Dine-out,Lavelle Road
No,Yes,3.9,300,Cafe,750,Dine-out,Lavelle Road
Yes,No,3.9,366,Casual Dining,800,Dine-out,Lavelle Road
Yes,No,3.6,17,Casual Dining,800,Dine-out,Lavelle Road
Yes,No,3.6,96,Cafe,650,Dine-out,Lavelle Road
No,Yes,4.1,338,Casual Dining,1800,Dine-out,Lavelle Road
Yes,No,3.9,227,Casual Dining,950,Dine-out,Lavelle Road
Yes,No,3.9,86,Bar,1500,Dine-out,Lavelle Road
No,Yes,4.2,178,Fine Dining,3000,Dine-out,Lavelle Road
Yes,No,3.9,388,Casual Dining,750,Dine-out,Lavelle Road
No,No,2.0,397,Lounge,1500,Dine-out,Lavelle Road
Yes,Yes,4.1,300,Casual Dining,1000,Dine-out,Lavelle Road
No,Yes,3.9,747,Pub,1500,Dine-out,Lavelle Road
Yes,No,4.1,54,Casual Dining,550,Dine-out,Lavelle Road
Yes,No,4.1,118,Cafe,500,Dine-out,Lavelle Road
Yes,No,4.0,111,Casual Dining,700,Dine-out,Lavelle Road
No,No,4.2,620,Cafe,500,Dine-out,Lavelle Road
No,No,3.9,190,Bar,600,Dine-out,Lavelle Road
No,No,4.0,227,Casual Dining,700,Dine-out,Lavelle Road
Yes,No,3.7,280,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.8,32,Quick Bites,350,Dine-out,Lavelle Road
Yes,No,3.7,110,Casual Dining,700,Dine-out,Lavelle Road
Yes,No,3.5,12,Casual Dining,650,Dine-out,Lavelle Road
Yes,Yes,3.8,203,Casual Dining,1200,Dine-out,Lavelle Road
No,No,2.7,406,Pub,1000,Dine-out,Lavelle Road
No,No,4.2,700,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,4.3,129,Casual Dining,700,Dine-out,Lavelle Road
Yes,No,4.0,32,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,3.5,13,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,3.9,158,Casual Dining,1300,Dine-out,Lavelle Road
No,No,3.2,22,Casual Dining,450,Dine-out,Lavelle Road
No,No,3.9,234,Bar,1000,Dine-out,Lavelle Road
Yes,No,3.6,83,Casual Dining,500,Dine-out,Lavelle Road
Yes,Yes,3.8,200,Casual Dining,1600,Dine-out,Lavelle Road
Yes,No,2.9,75,Casual Dining,500,Dine-out,Lavelle Road
Yes,No,3.4,9,Cafe,300,Dine-out,Lavelle Road
No,Yes,3.8,110,Casual Dining,1600,Dine-out,Lavelle Road
No,Yes,4.1,274,Fine Dining,3000,Dine-out,Lavelle Road
Yes,No,3.7,43,Casual Dining,900,Dine-out,Lavelle Road
No,No,3.8,22,Quick Bites,350,Dine-out,Lavelle Road
No,No,3.6,62,Casual Dining,450,Dine-out,Lavelle Road
Yes,No,4.1,118,Casual Dining,1000,Dine-out,Lavelle Road
No,No,2.5,433,Casual Dining,650,Dine-out,Lavelle Road
No,No,4.0,102,Casual Dining,550,Dine-out,Lavelle Road
Yes,No,3.8,75,Cafe,650,Dine-out,Lavelle Road
No,Yes,4.0,76,Fine Dining,2800,Dine-out,Lavelle Road
No,No,2.8,254,Casual Dining,1000,Dine-out,Lavelle Road
No,No,3.7,297,Pub,1000,Dine-out,Lavelle Road
No,No,4.1,28,Casual Dining,2000,Dine-out,Lavelle Road
No,No,4.0,93,Lounge,2000,Dine-out,Lavelle Road
No,No,3.6,45,Lounge,1700,Dine-out,Lavelle Road
No,No,4.0,31,Cafe,800,Dine-out,Lavelle Road
Yes,No,3.4,33,Casual Dining,550,Dine-out,Lavelle Road
Yes,No,2.9,50,Quick Bites,350,Dine-out,Lavelle Road
Yes,No,3.9,185,Casual Dining,400,Dine-out,Lavelle Road
Yes,No,3.8,59,Sweet Shop,300,Dine-out,Lavelle Road
No,Yes,4.0,195,Lounge,3000,Dine-out,Lavelle Road
No,Yes,3.8,73,Bar,1200,Dine-out,Lavelle Road
No,No,4.1,116,Fine Dining,3000,Dine-out,Lavelle Road
No,No,4.0,165,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,3.6,41,Casual Dining,500,Dine-out,Lavelle Road
Yes,No,3.8,68,Beverage Shop,500,Dine-out,Lavelle Road
No,No,2.8,132,Casual Dining,650,Dine-out,Lavelle Road
No,No,3.9,135,Casual Dining,800,Dine-out,Lavelle Road
No,No,4.1,171,Fine Dining,2500,Dine-out,Lavelle Road
Yes,No,2.6,310,Casual Dining,700,Dine-out,Lavelle Road
Yes,No,3.6,44,Kiosk,300,Dine-out,Lavelle Road
Yes,No,3.9,75,Quick Bites,500,Dine-out,Lavelle Road
No,No,3.9,90,Casual Dining,1400,Dine-out,Lavelle Road
Yes,No,2.8,302,Casual Dining,500,Dine-out,Lavelle Road
No,No,3.3,6,Casual Dining,450,Dine-out,Lavelle Road
Yes,No,3.4,122,Cafe,600,Dine-out,Lavelle Road
Yes,No,3.6,118,Casual Dining,500,Dine-out,Lavelle Road
No,Yes,3.9,316,Cafe,800,Dine-out,Lavelle Road
No,No,3.7,35,Cafe,300,Dine-out,Lavelle Road
No,No,3.7,53,Casual Dining,600,Dine-out,Lavelle Road
Yes,No,3.8,265,Casual Dining,850,Dine-out,Lavelle Road
Yes,Yes,4.0,1024,Casual Dining,700,Dine-out,Lavelle Road
Yes,No,3.3,262,Casual Dining,500,Dine-out,Lavelle Road
No,Yes,4.0,102,Casual Dining,1900,Dine-out,Lavelle Road
No,No,3.0,108,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.7,145,Casual Dining,1000,Dine-out,Lavelle Road
No,No,3.0,11,Cafe,700,Dine-out,Lavelle Road
No,No,3.7,16,Cafe,250,Dine-out,Lavelle Road
No,No,3.9,122,Casual Dining,500,Dine-out,Lavelle Road
Yes,Yes,3.9,96,Casual Dining,1300,Dine-out,Lavelle Road
No,Yes,4.2,260,Casual Dining,1500,Dine-out,Lavelle Road
No,No,3.5,29,Bar,2200,Dine-out,Lavelle Road
No,No,3.4,6,Casual Dining,800,Dine-out,Lavelle Road
Yes,No,4.0,134,Beverage Shop,250,Dine-out,Lavelle Road
Yes,No,3.5,13,Casual Dining,600,Dine-out,Lavelle Road
No,Yes,3.9,36,Casual Dining,1500,Dine-out,Lavelle Road
No,No,2.7,26,Casual Dining,600,Dine-out,Lavelle Road
No,No,2.9,31,Casual Dining,1000,Dine-out,Lavelle Road
Yes,No,3.7,46,Casual Dining,1000,Dine-out,Lavelle Road
No,Yes,3.9,105,Casual Dining,1000,Dine-out,Lavelle Road
No,No,3.0,31,Casual Dining,1000,Dine-out,Lavelle Road
No,No,3.8,23,Casual Dining,800,Dine-out,Lavelle Road
No,No,2.9,24,Bar,1900,Dine-out,Lavelle Road
No,No,3.7,57,Casual Dining,700,Dine-out,Lavelle Road
No,No,2.8,46,Cafe,700,Dine-out,Lavelle Road
No,No,3.8,67,Casual Dining,500,Dine-out,Lavelle Road
No,No,3.5,14,Bar,800,Dine-out,Lavelle Road
No,Yes,4.3,165,Fine Dining,3000,Dine-out,Lavelle Road
No,Yes,3.8,52,Casual Dining,1100,Dine-out,Lavelle Road
No,No,3.7,125,Casual Dining,600,Dine-out,Lavelle Road
Yes,No,3.0,20,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,2.8,20,Casual Dining,550,Dine-out,Lavelle Road
No,No,4.0,209,Casual Dining,500,Dine-out,Lavelle Road
No,No,3.6,11,Bar,700,Dine-out,Lavelle Road
No,No,3.8,151,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.7,50,Cafe,550,Dine-out,Lavelle Road
No,No,3.5,140,Casual Dining,600,Dine-out,Lavelle Road
No,No,3.7,68,Casual Dining,500,Dine-out,Lavelle Road
No,No,3.2,7,Cafe,600,Dine-out,Lavelle Road
No,Yes,3.6,278,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.1,16,Casual Dining,1100,Dine-out,Lavelle Road
No,No,3.7,34,Casual Dining,2000,Dine-out,Lavelle Road
No,No,3.3,13,Casual Dining,600,Dine-out,Lavelle Road
No,No,1.8,225,Casual Dining,1200,Dine-out,Lavelle Road
No,No,3.5,10,Casual Dining,700,Dine-out,Lavelle Road
No,No,3.9,42,Casual Dining,500,Dine-out,Lavelle Road
No,No,2.9,46,Casual Dining,550,Dine-out,Lavelle Road
No,No,3.1,17,Casual Dining,550,Dine-out,Lavelle Road
No,No,3.3,6,Casual Dining,650,Dine-out,Lavelle Road
No,No,3.3,6,Cafe,400,Dine-out,Lavelle Road
Yes,Yes,3.8,195,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.9,119,Casual Dining,800,Dine-out,Lavelle Road
No,No,3.3,7,Mess,150,Dine-out,Lavelle Road
No,No,3.7,11,Lounge,1200,Dine-out,Lavelle Road
No,No,3.8,52,Casual Dining,1200,Dine-out,Lavelle Road
No,No,3.4,10,Casual Dining,700,Dine-out,Lavelle Road
No,No,3.5,11,Quick Bites,300,Dine-out,Lavelle Road
No,No,3.4,6,Quick Bites,400,Dine-out,Lavelle Road
No,No,3.7,32,Casual Dining,800,Dine-out,Lavelle Road
No,Yes,3.7,44,Bar,2800,Dine-out,Lavelle Road
No,No,2.3,48,Casual Dining,600,Dine-out,Lavelle Road
No,No,3.2,9,Casual Dining,450,Dine-out,Lavelle Road
No,No,3.7,15,Casual Dining,2000,Dine-out,Lavelle Road
No,No,3.4,10,Quick Bites,350,Dine-out,Lavelle Road
No,No,3.2,10,Cafe,400,Dine-out,Lavelle Road
No,No,3.3,13,Casual Dining,750,Dine-out,Lavelle Road
No,No,3.4,12,Fine Dining,4000,Dine-out,Lavelle Road
No,No,3.3,7,Casual Dining,1000,Dine-out,Lavelle Road
No,No,3.3,9,Cafe,400,Dine-out,Lavelle Road
No,No,3.4,8,Quick Bites,350,Dine-out,Lavelle Road
No,No,3.5,58,Casual Dining,900,Dine-out,Lavelle Road
Yes,No,3.9,212,Casual Dining,800,Dine-out,Lavelle Road
Yes,No,3.8,261,Cafe,700,Dine-out,Lavelle Road
Yes,No,3.6,53,Casual Dining,600,Dine-out,Lavelle Road
No,No,3.3,11,Quick Bites,400,Dine-out,Lavelle Road
No,No,2.6,26,Quick Bites,400,Dine-out,Lavelle Road
No,No,3.7,82,Fine Dining,2500,Dine-out,Lavelle Road
No,No,3.6,104,Cafe,800,Dine-out,Lavelle Road
Yes,No,3.1,23,Casual Dining,700,Dine-out,Lavelle Road
No,No,3.6,12,Cafe,800,Dine-out,Lavelle Road
No,No,4.1,121,Casual Dining,600,Dine-out,Lavelle Road
Yes,Yes,2.2,409,Casual Dining,1000,Dine-out,Lavelle Road
Yes,No,4.0,1084,Quick Bites,550,Dine-out,Lavelle Road
No,No,4.4,178,Quick Bites,250,Dine-out,Lavelle Road
Yes,No,4.4,227,Quick Bites,700,Dine-out,Lavelle Road
No,No,4.1,362,Quick Bites,400,Dine-out,Lavelle Road
No,No,3.4,225,Quick Bites,300,Dine-out,Lavelle Road
No,No,3.9,84,Quick Bites,500,Dine-out,Lavelle Road
No,No,4.0,1223,Quick Bites,200,Dine-out,Lavelle Road
Yes,No,4.1,45,Dessert Parlor,300,Dine-out,Lavelle Road
No,No,4.1,274,Quick Bites,150,Dine-out,Lavelle Road
No,No,4.0,1460,Dessert Parlor,450,Dine-out,Lavelle Road
Yes,No,3.9,35,Quick Bites,600,Dine-out,Lavelle Road
Yes,Yes,4.1,106,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,4.3,288,Quick Bites,500,Dine-out,Lavelle Road
No,No,4.0,106,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,4.1,161,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,4.0,101,Quick Bites,150,Dine-out,Lavelle Road
No,No,4.0,90,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,3.8,18,Quick Bites,200,Dine-out,Lavelle Road
No,No,4.0,47,Quick Bites,250,Dine-out,Lavelle Road
Yes,No,3.8,199,Quick Bites,450,Dine-out,Lavelle Road
No,No,2.7,77,Quick Bites,500,Dine-out,Lavelle Road
No,No,3.9,77,Quick Bites,150,Dine-out,Lavelle Road
No,No,3.6,53,Bakery,300,Dine-out,Lavelle Road
No,No,3.8,51,Quick Bites,150,Dine-out,Lavelle Road
Yes,No,3.9,653,Quick Bites,600,Dine-out,Lavelle Road
Yes,No,4.0,789,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,3.9,113,Quick Bites,250,Dine-out,Lavelle Road
Yes,No,3.8,19,Quick Bites,200,Dine-out,Lavelle Road
Yes,No,4.1,79,Quick Bites,350,Dine-out,Lavelle Road
Yes,No,3.8,122,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,3.8,106,Quick Bites,200,Dine-out,Lavelle Road
Yes,No,3.6,112,Quick Bites,500,Dine-out,Lavelle Road
Yes,No,3.7,49,Quick Bites,250,Dine-out,Lavelle Road
Yes,Yes,3.2,60,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,3.9,65,Quick Bites,250,Dine-out,Lavelle Road
No,No,3.0,33,Quick Bites,400,Dine-out,Lavelle Road
No,No,2.8,93,Quick Bites,500,Dine-out,Lavelle Road
No,No,4.1,341,Quick Bites,300,Dine-out,Lavelle Road
Yes,No,3.9,56,Quick Bites,400,Dine-out,Lavelle Road
Yes,No,3.6,79,Quick Bites,500,Dine-out,Lavelle Road
No,No,3.7,14,Bakery,300,Dine-out,Lavelle Road
No,No,3.6,26,Quick Bites,300,Dine-out,Lavelle Road
No,No,3.7,95,Quick Bites,500,Dine-out,Lavelle Road
Yes,No,3.6,124,Food Court,400,Dine-out,Lavelle Road
No,No,3.9,76,Quick Bites,200,Dine-out,Lavelle Road
No,No,3.7,24,Quick Bites,500,Dine-out,Lavelle Road
No,No,3.6,19,Quick Bites,200,Dine-out,Lavelle Road
